artist,artist_uri,track,track_uri,popularity
ITZY,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,KIDDING ME,spotify:track:3aGqHdZJusdhT3ZzfLRnO7,58
ITZY,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,In the morning - English Ver.,spotify:track:4GNMnhLF0sfDxXbEjAl2TA,57
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,PTT (Paint The Town),spotify:track:5awNIWVrh2ISfvPd5IUZNh,73
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,Heart Attack (츄),spotify:track:6SSC9KZQaxBdyipKRigrFC,65
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,Why Not?,spotify:track:227y7s5IZ5TWN17Pkte5tc,63
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,Hi High,spotify:track:4EMAaWwu2zXTkXIA6YPKkt,34
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,Dance On My Own,spotify:track:7jVQ1WS5RqUxRaKQVRaokc,59
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,"Not Friends (Sung by HeeJin, Kim Lip, JinSoul, Yves) (Prod. RYAN JHUN)",spotify:track:0kgNAZLjWVm7YSnrmoBLa3,59
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,WOW,spotify:track:4ZsSeCSgARNHlLa69ejGzz,59
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,Butterfly,spotify:track:6wNKKoUQfLPmch7cqSFytV,49
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,So What,spotify:track:1ry2mTVmAJHbNLzl5qww5v,48
LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,키스는 다음에,spotify:track:3DGKXLtVjawKFweymvHn84,56
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,BEcause,spotify:track:3L74uwShK0JqEUZ5Y2JoDW,70
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,BOCA,spotify:track:37Ctz6MOHM2thzNIOMo7Z0,63
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,Scream,spotify:track:3vPHCKu5UhbGLe9rs8dBGr,62
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,Odd Eye,spotify:track:28Jwll1H52Hr4JzQ6vMoul,62
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,Deja Vu,spotify:track:7uvW1F97LfVbOF6bzHs3nO,59
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,Whistle,spotify:track:1L0Cy0zcLydO5AdBjkyK1S,58
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,PIRI,spotify:track:6vHyPhg8fgclBiY8QN68wp,57
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,YOU AND I,spotify:track:1sS61BTtpJxiw8VARNrD7n,54
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,Alldaylong,spotify:track:5Pjpr2bI6nFo05df0SgJvb,54
Dreamcatcher,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,Red Sun,spotify:track:5lwWpQ71GKN3sWmk8zZr9g,53
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,NAKKA (with IU),spotify:track:4t2FIqZJORKZGSKg30SShr,69
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,"How can I love the heartbreak, you're the one I love",spotify:track:0hqj5JBnFt1BHEz2UCFwrl,65
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,Give Love,spotify:track:2A3ShNautqXezP1lFDePwa,61
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,"Hey kid, Close your eyes (with Lee Sun Hee)",spotify:track:4Cgct9Vlype9cYZFW2wSnk,58
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,DINOSAUR,spotify:track:49KDK2ccYnOCYPeXfDO3YT,57
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,EVEREST (with Sam Kim),spotify:track:1c3WMOE7Q0dCFN6bjT8KWo,56
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,Stupid love song (with Crush),spotify:track:66NRKCEurE3Oq12BViuqAQ,56
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,Tictoc Tictoc Tictoc (with Beenzino),spotify:track:69XHRP8AyobIbFELKSdOHp,55
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,200%,spotify:track:6qkx0tenDglbF21CU4wa1k,55
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,HAPPENING,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,54
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,After Midnight,spotify:track:35ylkTvU4CWnQVrYqsp2VQ,65
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,ONE,spotify:track:7bM9NAUOnkemcKzhjZD1yf,59
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,All Night,spotify:track:3PIzRyHtPjKfMr7XjosoVe,58
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,Blue Flame,spotify:track:2jF2oDPLFLmrj2o8CfUOWK,57
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,Crazy Sexy Cool,spotify:track:4hKhWLyYwCmugcMP8vbr7s,57
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,Knock,spotify:track:1vfk4cnwq5IuGtkd4weoah,56
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,Footprint,spotify:track:6RiXpt8IPzDbRZ1v7KeDsf,54
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,Waterfall,spotify:track:2IV9ZwxA06elun69fmnScI,54
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,MY ZONE,spotify:track:0z1FysQ4Iv9LdhCOJIYU5a,53
ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,Sunset Sky,spotify:track:0Z1jB5jJL5gf554glbG8yi,52
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Hello Future,spotify:track:332GJ8ykVuEt3jOT1sy7j6,75
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Hot Sauce,spotify:track:6B8MM3PVQtUbZLay7tP7er,74
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Life Is Still Going On,spotify:track:3THdOskGxdJcRbp0DcS4s0,70
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,BOOM,spotify:track:6rcn967QN5JtkPOBDwYIuT,67
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Dive Into You,spotify:track:0z3ZZ2JKusRpapstADTxVf,66
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Rainbow,spotify:track:2TyDgN8q5NgOuiR8yYyBYj,64
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Don’t Need Your Love,spotify:track:7oEm5Q1virEUB9H0XjWZzF,63
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,Ridin',spotify:track:0EMD15EVNwDlgGH2CH6ZEL,63
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,My Youth,spotify:track:3vG5ilGpaYA2MhVtyTORF1,62
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,We Go Up,spotify:track:26vOBLHS116a4WNUVlvAUW,62
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Hello,spotify:track:3cGp1jXxLReLKz7QgVbWZR,71
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Introduce me a good person,spotify:track:2OAEKEb0778gsDaCef7MLI,60
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Je T'aime,spotify:track:3wS47sXPddjE6rbhU7u20w,55
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Day By Day,spotify:track:035HmS3BoIvFVe1ho1qxc4,52
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,If Only,spotify:track:6aULghOfvWw67SrLrpgCDG,49
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Happy Birthday To You,spotify:track:29Vfu3AZXW3EOxtalAajJ9,48
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Yeowooya,spotify:track:3d98r5yXtWoVmoYYIaWX5h,47
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Be There For You,spotify:track:2lwOE4xj0tw2Bpjc6wmzUP,46
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Why isn't love always easy? (Romance 101 X JOY),spotify:track:0i2zK59gngO1kHTnq9Hvp8,45
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,Shiny Boy,spotify:track:2kXkm3AF7rgImBYoa3LEHC,42
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Ready to love,spotify:track:2FymmKBuog0loCuNXMwQID,72
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Don't Wanna Cry,spotify:track:6Upu6yjkdi0DVI8E3IBZEU,67
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Left & Right,spotify:track:5QGooKayQPVZMUDc8Qt3Dm,66
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Anyone,spotify:track:12jngD7Hu6if6sIzPkO2k4,64
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,HOME;RUN,spotify:track:2iW0q5jJJT5HKlIs25AAgv,63
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Heaven's Cloud,spotify:track:2Q4D2Pz1HDt1x4NukBID5Q,63
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,VERY NICE,spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,63
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,CLAP,spotify:track:19t5GSN3XsLB7UOsZD8Fwv,62
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Pretty U,spotify:track:1117juaaAkSIUsQxTmmcKM,62
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,Hug,spotify:track:5ZQFP6rsYhNaFuQNaoTzgV,62
ROSÉ,spotify:artist:3eVa5w3URK5duf6eyVDbu9,On The Ground,spotify:track:2xgACMNtJ5YktyvOC83SPO,73
ROSÉ,spotify:artist:3eVa5w3URK5duf6eyVDbu9,Gone,spotify:track:2ayIgfvWo3SfYP2pVOr4pC,71
ROSÉ,spotify:artist:3eVa5w3URK5duf6eyVDbu9,Gone,spotify:track:46kFAYvmV6lVbT5xN5qlCH,53
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,Rollin',spotify:track:4ajYy2PqT3czWrpI4rgmIP,70
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,Chi Mat Ba Ram,spotify:track:7od91jr6uXk0JoxVaIRA18,61
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,After We Ride,spotify:track:5AqI13o6VzztZEPhFR4mhv,58
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,We Ride,spotify:track:6kH1sKkvgN4Yikake52glq,56
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,Rollin' (New Version),spotify:track:7DkqdEiDja7Gn9zvrfy7Vw,50
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,Summer Taste,spotify:track:00O6WnIB7sjxPipeaYnGp1,48
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,Pool Party (Feat. E-CHAN of DKB),spotify:track:2avJo0RwtC1zWiOx4CaGWG,47
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,하이힐,spotify:track:3PRZVj8hq9MoyiKTTyHTOo,44
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,Chi Mat Ba Ram [Acoustic Ver.],spotify:track:2jZMtSo8LiZ3rWlIKYxrj4,40
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,FEVER,spotify:track:6eKNfMj4VnioR0LcXo6ktd,40
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,GAMBLER,spotify:track:1Zsy7gMUcHDhxC0bbyZmC2,62
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,KISS OR DEATH,spotify:track:6GnB9rbi0bBFdHATpwCzwF,62
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,MIDDLE OF THE NIGHT,spotify:track:2QqHAiFdDZKFJkr1xCV9dG,61
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,Love Killa,spotify:track:4hxNs73449mNhfLIvAC9zz,61
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,SOMEONE'S SOMEONE,spotify:track:5eU51YmH3XzhzNRzkJns27,58
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,FANTASIA,spotify:track:59lh6XYTsfhoXXTNU8TUrz,57
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,HERO,spotify:track:6gorwqDJ7bsdCHcVs5uS9u,57
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,Shoot Out,spotify:track:55Md5fnLfCpXzUATASy6Rk,56
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,DRAMARAMA,spotify:track:1BSncOsSJPQkpl29QM0ipj,55
Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,WHO DO U LOVE? (feat. French Montana),spotify:track:4koDrJbYxIlcDY4gu2a4I8,52
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,Tear Drop,spotify:track:5T6UFJ0AtAU7gXGybQ0HH7,65
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,Good Guy,spotify:track:52Ympobu59UXxyhdCUww1y,56
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,O Sole Mio,spotify:track:1zZ9IuDffZGH5OoVoUXlHz,53
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,Now or Never,spotify:track:2gPM5iXzORTiUUyCD3eqxQ,52
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,Summer Breeze,spotify:track:6vWl3N99bjIF5I0m3mH3IQ,51
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,Move,spotify:track:1iYJJ019mK7sZCDc28aS0g,48
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,|Believer|,spotify:track:3c36bTitvzRAJGGJASZEE0,46
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,RPM,spotify:track:7b8ZfUQRsc5ebULhUgCyck,47
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,MAMMA MIA,spotify:track:65eBRMPIMrQVndALJMc4fX,47
SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,Love Again,spotify:track:2LhnrabH3UzUfvAIvj2qLi,45
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Dun Dun Dance,spotify:track:54HsCR7lJJdwxmEnTY1JfF,69
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Dolphin,spotify:track:3NfgdU9mbIVhcJF3XvC0c9,65
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Nonstop,spotify:track:5joNJn9LUvYcamWwa2iYCL,64
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,5th Season (SSFWL),spotify:track:2o0H0o6gWgnegtqkuOhtZk,58
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Secret Garden,spotify:track:2ZVQY4mXF3eHTu1RBnBZl0,54
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,CLOSER,spotify:track:2xSmwI4qeqtb2iIElCfcZD,50
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,BUNGEE (Fall in Love),spotify:track:6vg3Ahi59QIPBkgq2tU3wT,46
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Dolphin Japanese ver.,spotify:track:4ZT4O75aDMsEBsiaEk6vs9,45
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Dun Dun Dance Japanese ver.,spotify:track:76al1ul1wEmolbqpd85Moo,45
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,Remember Me,spotify:track:1pBkCxvQjED0w38bmVwfPg,44
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,FIRST,spotify:track:021L6LlBBtr34BmFRHd9Ic,70
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,LA DI DA,spotify:track:6mIjJONoUMvGPT9Kzrab3L,69
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,DUN DUN,spotify:track:3ejAkJLWQSEJDqDXxK3efB,69
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,Adios,spotify:track:0sq2QUCf3ykmfYxjCDWcir,66
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,Bon Bon Chocolat,spotify:track:5XS0GCCIotaI6XtsYcIKeX,65
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,PROMISE (for UNICEF Promise Campaign),spotify:track:2Gceplet3jzhweUib54mhf,52
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,Hush,spotify:track:2rvpdbvSio3BsHCOnimivV,52
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,UNTOUCHABLE,spotify:track:0NVDKNljMvGrJBTj7BoU4H,51
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,NO LIE,spotify:track:4bjfCjLU7FnyaqbB7FPLs9,51
EVERGLOW,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,DON′T ASK DON′T TELL,spotify:track:4N2pGeYYsA7zMOCkXejMd8,48
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,LILAC,spotify:track:5xrtzzzikpG3BLbo4q1Yul,75
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,eight(Prod.&Feat. SUGA of BTS),spotify:track:0pYacDCZuRhcrwGUA5nTBe,73
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,NAKKA (with IU),spotify:track:4t2FIqZJORKZGSKg30SShr,69
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,Celebrity,spotify:track:5nCwjUUsmBuNZKn9Xu10Os,68
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,BBIBBI,spotify:track:4as4XEOR03oGm1STUKl6pa,68
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,Blueming,spotify:track:4Dr2hJ3EnVh2Aaot6fRwDO,68
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,Palette (feat. G-DRAGON),spotify:track:3y7ByLZ05tluscOTRgEJ9Y,64
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,Through the Night,spotify:track:3P3UA61WRQqwCXaoFOTENd,63
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,Ending Scene,spotify:track:06EMBzxDm2hueehobAlMtm,62
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,Coin,spotify:track:7CZRguMolNqIobnXxpV735,61
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,Make it,spotify:track:4EF941VzqGMLFnYlXH03hG,64
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,우리집 My House,spotify:track:3nQ7liRYD6pXWAP0oVPtW2,58
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,Hands Up,spotify:track:01TE1eGP7ewSGHbL3IJ1CS,53
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,하.니.뿐.,spotify:track:2BAQAVxZYCrn9pwwPLFtAv,52
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,Again & Again,spotify:track:42La57XxwUXeRROaPSuS58,51
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,미친거 아니야? GO CRAZY!,spotify:track:65ywNEP3MP3fyZUDq8WBhF,48
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,The Cafe,spotify:track:3HBJ3t1geHc6eK6rmI3Asd,47
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,OK or Not,spotify:track:3jjddcOmvD6GSFGzszwIda,47
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,On My Way,spotify:track:1CuSRhOoh488ZSANRFUzun,46
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,Take off,spotify:track:0WVLi9t1YnB0c6oFy6aaEH,36
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,MAGO,spotify:track:46WaBBaEHzgbN88Ew0nh50,70
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Me Gustas Tu,spotify:track:6x7fux7bZEfnChKx3nhSZn,61
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Rough,spotify:track:3CVeGXpoPKJQ9JuhPp3mpL,57
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Fever,spotify:track:7qDbAc6xMW07T7yyMnQqS8,56
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Time for the moon night,spotify:track:2jL9sjFc2LZsQBGbQnrjXR,55
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,NAVILLERA,spotify:track:2Oi0IO8K4BEbhPUdWcjNmv,54
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Sunrise,spotify:track:1e7eOq89QU6vGYCJp9yW2L,54
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Apple,spotify:track:1j6VvjYG0YrkMTcyCBHj8F,50
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,LOVE WHISPER,spotify:track:1xwnvVY9gHdo69PuGQkG1U,53
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,Glass Bead,spotify:track:2rFRa1eJ8RqlINbJCZwdtt,52
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Love Shot,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,73
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Don't fight the feeling,spotify:track:42fR3oINF3KfXCDtheoNiY,71
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Monster,spotify:track:7GbUWl6qLW1gdngbEV2WDJ,67
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,The Eve,spotify:track:2ujA6F1cpk3m8lsPE5aKua,66
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Ko Ko Bop,spotify:track:5EzitieoPnjyKHAq0gfRMa,66
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Obsession,spotify:track:7fK0csBoqbcgUuWGV0cpoD,64
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Paradise,spotify:track:0KDCkxCsEBoSWj5fsyuvWq,63
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,CALL ME BABY,spotify:track:6Rx0ORYPP3GH9rTvGS5Vy8,62
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Growl,spotify:track:4pi0Elz7B7cLfw37J3bYm9,62
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,Tempo,spotify:track:4EjUFjzi4ErWjklOA3Aslu,61
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,Lazy,spotify:track:0IngH3B788rAN3wDCqkEPB,63
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,FACE,spotify:track:1cBdZdp3VuzMc0gsWSGQvy,56
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,You Make Me Back,spotify:track:1cwHRnup3iQoGAzUDwXQsh,49
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,Beautiful Girl,spotify:track:5y3iGBS4FnaAF75VF9It5b,45
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,MOON,spotify:track:6PWbutUE4UNr6EIDL848o6,45
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,lonely,spotify:track:3T5Yz21ZVNvCfcKmKXpBff,43
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,WOLF,spotify:track:3jdg9KiF2r46WsDbm8eti7,38
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,Feel My Heart,spotify:track:64iKWxoVqbrImumwDDk8N9,35
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,Wanna Be Bad,spotify:track:5L3mVgxfvaUtqqfcvFBDm4,35
Woosung,spotify:artist:5LHu1iF8m0XtRBEJbbwSoo,FACE - Instrumental,spotify:track:6WnD2xOGDbAIW3Esc65bx6,25
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,Advice,spotify:track:4rOODw637hsmsq0uzT0DN3,69
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,MOVE,spotify:track:1cgBWgoL6520lR2QZDzdGN,64
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,Criminal,spotify:track:2KXEE2MsPZLmT38XiyAOpH,63
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,IDEA (理想),spotify:track:1IYN3VqZzehgwh5NqnavIQ,60
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,WANT,spotify:track:0aLG42zaidNkblhiQgJknP,58
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,Heaven,spotify:track:2hjaiDsLLBlY68XrgjZk7F,53
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,괴도 (Danger),spotify:track:5hcO4JPFMFgQ5edWGhhhaG,52
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,Thirsty,spotify:track:2nxYJsog7BFm0xCg90MIQq,51
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,Strings,spotify:track:5BX6X2pIA08Fa5YlXtGd7N,51
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,If I could tell you,spotify:track:7D9BXvegWgFRv7u8H6yb4v,50
Jessi,spotify:artist:64k5e9kV9MdukXjFrR5R37,NUNU NANA,spotify:track:2cUzIBGMvx2BZ2Q1fzjdl1,70
Jessi,spotify:artist:64k5e9kV9MdukXjFrR5R37,What Type of X,spotify:track:0LweQRsfJ3pRAJJFy6DrR1,66
Jessi,spotify:artist:64k5e9kV9MdukXjFrR5R37,Gucci,spotify:track:4g92HssasRkeh512kmMbUd,53
Jessi,spotify:artist:64k5e9kV9MdukXjFrR5R37,Who Dat B,spotify:track:4MbHDCcaNyKC4714GViAxf,52
Jessi,spotify:artist:64k5e9kV9MdukXjFrR5R37,Numb,spotify:track:5vQM2VWIVRd7gmjnBE8Tpq,50
